Date,Team1,Team2,Score,MatchResult,Score1,Score2,Team1_last5_win_rate,Team1_last5_avg_score,Team1_last5_avg_concede,MatchResult2,Team2_last5_win_rate,Team2_last5_avg_score,Team2_last5_avg_concede,h2h_team1_win_rate
2021-05-01 13:20:00,Japonya,Çin,0:3,2,0,3,0.8,2.4,1.2,1,0.8,2.4,1.0,0.2
2021-05-06 19:40:00,Letonya,Çek Cumhuriyeti,0:3,2,0,3,0.5,1.5,1.5,1,0.6,2.0,2.0,
2021-05-07 16:00:00,Bosna Hersek,Çek Cumhuriyeti,0:3,2,0,3,,,,1,0.6,2.0,1.8,
2021-05-08 16:00:00,Çek Cumhuriyeti,Slovenya,3:1,1,3,1,0.4,2.0,2.0,0,0.2,0.6,2.4,
2021-05-08 18:00:00,Fransa,Macaristan,2:3,2,2,3,0.4,1.6,2.6,1,0.2,1.2,2.4,0.2
2021-05-09 20:30:00,Macaristan,Danimarka,3:0,1,3,0,0.4,1.2,1.8,0,,,,
2021-05-14 20:00:00,Macaristan,İsrail,3:0,1,3,0,0.6,1.8,1.2,0,0.0,0.0,3.0,
2021-05-14 21:00:00,Bosna Hersek,Çek Cumhuriyeti,1:3,2,1,3,0.0,0.0,3.0,1,0.6,2.0,1.6,0.0
2021-05-15 15:45:00,Polonya,Bulgaristan,3:1,1,3,1,1.0,3.0,1.0,0,0.4,1.6,1.8,1.0
2021-05-15 18:00:00,Slovenya,Çek Cumhuriyeti,0:3,2,0,3,0.6,2.0,1.6,1,0.6,2.0,1.4,0.0
2021-05-15 20:00:00,Danimarka,Macaristan,0:3,2,0,3,,,,1,0.4,1.4,2.2,0.0
2021-05-16 17:00:00,Fransa,Macaristan,3:2,1,3,2,0.4,1.8,2.6,0,0.4,1.4,2.2,0.16666666666666666
2021-05-16 18:00:00,Çek Cumhuriyeti,Letonya,3:0,1,3,0,0.6,2.2,1.6,0,0.0,0.0,3.0,1.0
2021-05-19 19:00:00,Hollanda,Belçika,3:1,1,3,1,0.6,2.4,1.2,0,0.4,1.8,2.0,0.8333333333333334
2021-05-25 11:00:00,Hollanda,Belçika,3:0,1,3,0,0.6,2.4,1.4,0,0.2,1.4,2.4,0.8571428571428571
2021-05-25 13:00:00,Türkiye,Sırbistan,3:2,1,3,2,1.0,3.0,1.4,0,0.2,1.4,2.4,0.25
2021-05-25 14:00:00,Almanya,Rusya,0:3,2,0,3,0.8,2.4,0.8,1,0.6,2.0,2.0,0.3333333333333333
2021-05-25 16:00:00,Japonya,Tayland,3:0,1,3,0,0.6,1.8,1.8,0,0.6,2.2,1.4,0.7692307692307693
2021-05-25 17:00:00,Çin,Güney Kore,3:1,1,3,1,1.0,3.0,0.2,0,0.6,1.8,1.4,0.7142857142857143
2021-05-25 19:00:00,Dominik Cumhuriyeti,Amerika Birleşik Devletleri,0:3,2,0,3,1.0,3.0,0.8,1,0.8,2.8,1.2,0.18181818181818182
2021-05-25 20:00:00,İtalya,Polonya,2:3,2,2,3,1.0,3.0,0.2,1,0.2,1.6,2.6,0.5714285714285714
2021-05-25 22:00:00,Brezilya,Kanada,3:1,1,3,1,0.8,2.4,0.8,0,0.4,1.2,2.0,0.6666666666666666
2021-05-26 11:00:00,Hollanda,Almanya,2:3,2,2,3,0.6,2.4,1.4,1,0.6,2.4,1.4,0.6666666666666666
2021-05-26 13:00:00,Tayland,Güney Kore,1:3,2,1,3,1.0,3.0,0.2,1,0.4,1.4,2.0,0.7
2021-05-26 14:00:00,Çin,Japonya,0:3,2,0,3,1.0,3.0,0.4,1,0.6,2.0,1.6,0.8125
2021-05-26 16:00:00,Belçika,Rusya,2:3,2,2,3,0.6,2.0,2.2,1,0.6,2.0,2.0,0.25
2021-05-26 17:00:00,Sırbistan,Polonya,3:1,1,3,1,0.8,2.8,1.4,0,0.4,1.8,2.4,0.8
2021-05-26 19:00:00,Brezilya,Dominik Cumhuriyeti,3:0,1,3,0,0.8,2.4,0.8,0,0.6,1.8,2.0,0.6666666666666666
2021-05-26 20:00:00,Türkiye,İtalya,3:0,1,3,0,1.0,3.0,1.4,0,0.2,1.2,2.4,0.4666666666666667
2021-05-26 22:00:00,Amerika Birleşik Devletleri,Kanada,3:0,1,3,0,1.0,3.0,0.0,0,0.4,1.4,2.0,1.0
2021-05-27 11:00:00,Almanya,Belçika,3:0,1,3,0,0.6,1.8,1.4,0,0.0,0.8,3.0,1.0
2021-05-27 13:00:00,Rusya,Hollanda,1:3,2,1,3,0.2,2.0,2.4,1,0.4,1.8,1.8,0.5
2021-05-27 14:00:00,Güney Kore,Japonya,0:3,2,0,3,0.8,2.6,1.0,1,0.8,2.6,1.0,0.5454545454545454
2021-05-27 16:00:00,Kanada,Dominik Cumhuriyeti,1:3,2,1,3,0.6,2.4,1.6,1,0.4,1.2,2.4,0.1111111111111111
2021-05-27 17:00:00,Çin,Tayland,3:0,1,3,0,0.8,2.4,1.0,0,0.6,2.0,1.4,0.9285714285714286
2021-05-27 19:00:00,Polonya,Türkiye,1:3,2,1,3,1.0,3.0,0.8,1,0.6,2.4,1.4,0.14285714285714285
2021-05-27 20:30:00,Brezilya,Amerika Birleşik Devletleri,1:3,2,1,3,0.8,2.4,0.8,1,0.8,2.8,1.2,0.375
2021-05-27 22:00:00,Sırbistan,İtalya,3:1,1,3,1,0.8,2.8,1.4,0,0.2,1.2,2.4,0.6666666666666666
2021-05-28 18:00:00,Hırvatistan,Macaristan,2:3,2,2,3,0.4,2.0,1.8,1,0.4,1.8,2.2,0.6666666666666666
2021-05-28 19:00:00,Bulgaristan,Slovakya,3:0,1,3,0,0.6,2.0,1.6,0,0.2,1.0,2.8,
2021-05-29 17:00:00,Azerbaycan,Romanya,0:3,2,0,3,0.2,0.6,2.6,1,0.4,1.4,2.0,1.0
2021-05-29 17:00:00,Çek Cumhuriyeti,Hırvatistan,3:1,1,3,1,0.6,2.2,1.4,0,0.2,1.2,2.6,1.0
2021-05-29 20:00:00,Macaristan,Belarus,1:3,2,1,3,0.6,1.8,1.2,1,0.0,0.4,3.0,
2021-05-30 17:00:00,Romanya,İspanya,2:3,2,2,3,0.6,2.0,1.4,1,0.0,0.4,3.0,
2021-05-30 17:00:00,Belarus,Hırvatistan,0:3,2,0,3,0.4,1.6,2.6,1,0.2,1.4,2.6,1.0
2021-05-30 19:00:00,Ukrayna,Bulgaristan,0:3,2,0,3,0.2,0.6,2.4,1,0.4,1.6,1.8,0.0
2021-05-30 20:00:00,Macaristan,Çek Cumhuriyeti,0:3,2,0,3,0.4,1.4,1.8,1,0.8,2.6,0.8,1.0
2021-05-31 11:00:00,Tayland,Hollanda,0:3,2,0,3,0.8,2.6,0.8,1,0.6,2.0,1.4,0.0
2021-05-31 13:00:00,Belçika,Dominik Cumhuriyeti,3:2,1,3,2,0.4,1.8,2.4,0,0.6,1.8,2.0,0.3333333333333333
2021-05-31 14:00:00,Çin,Almanya,3:2,1,3,2,0.8,2.4,0.8,0,0.8,2.8,1.2,0.8888888888888888
2021-05-31 16:00:00,Brezilya,Japonya,3:0,1,3,0,0.6,2.0,1.4,0,0.8,2.6,1.0,0.7777777777777778
2021-05-31 17:00:00,Kanada,Türkiye,2:3,2,2,3,0.4,2.0,2.0,1,0.6,2.4,1.6,0.0
2021-05-31 18:00:00,Belarus,Çek Cumhuriyeti,1:3,2,1,3,0.4,1.6,2.6,1,1.0,3.0,0.2,0.25
2021-05-31 19:00:00,Güney Kore,Polonya,0:3,2,0,3,0.6,2.0,1.4,1,0.4,1.8,2.4,0.6
2021-05-31 20:30:00,Sırbistan,Amerika Birleşik Devletleri,0:3,2,0,3,0.8,2.8,1.2,1,0.8,2.8,1.0,0.4444444444444444
2021-05-31 22:00:00,Rusya,İtalya,3:0,1,3,0,0.2,1.8,2.4,0,0.2,1.4,2.4,0.6
2021-06-01 11:00:00,Türkiye,Almanya,3:0,1,3,0,1.0,3.0,1.4,0,0.6,2.6,1.8,0.8
2021-06-01 13:00:00,Dominik Cumhuriyeti,Güney Kore,3:0,1,3,0,0.8,2.4,1.4,0,0.6,2.0,1.6,0.6
2021-06-01 14:00:00,Belçika,Polonya,3:2,1,3,2,0.6,2.4,2.2,0,0.6,2.4,1.8,0.7142857142857143
2021-06-01 16:00:00,Sırbistan,Tayland,3:0,1,3,0,0.8,2.4,1.2,0,0.4,1.4,1.8,0.6
2021-06-01 17:00:00,Çin,Kanada,2:3,2,2,3,0.8,2.4,1.2,1,0.4,1.4,2.0,1.0
2021-06-01 19:00:00,Amerika Birleşik Devletleri,Hollanda,3:0,1,3,0,1.0,3.0,0.0,0,0.8,2.4,0.8,0.8888888888888888
2021-06-01 20:00:00,İtalya,Japonya,2:3,2,2,3,0.8,2.8,0.8,1,0.6,2.0,1.4,0.7272727272727273
2021-06-01 22:00:00,Brezilya,Rusya,3:0,1,3,0,0.8,2.6,0.8,0,0.6,2.0,2.0,0.9090909090909091
2021-06-02 11:00:00,Belçika,Güney Kore,3:2,1,3,2,0.6,2.4,2.2,0,0.4,1.4,2.0,0.5
2021-06-02 13:00:00,Tayland,Amerika Birleşik Devletleri,0:3,2,0,3,0.6,2.0,1.4,1,0.8,2.8,1.0,0.0
2021-06-02 14:00:00,Almanya,Kanada,0:3,2,0,3,0.6,1.8,1.2,1,0.4,1.4,2.4,1.0
2021-06-02 16:00:00,Japonya,Rusya,3:0,1,3,0,0.8,2.4,1.2,0,0.6,2.0,2.0,0.25
2021-06-02 17:00:00,Çin,Türkiye,0:3,2,0,3,0.6,2.2,1.8,1,0.8,2.6,1.4,0.6666666666666666
2021-06-02 17:00:00,Belarus,Hırvatistan,2:3,2,2,3,0.2,1.2,2.8,1,0.2,1.4,2.4,0.6666666666666666
2021-06-02 19:00:00,Polonya,Dominik Cumhuriyeti,1:3,2,1,3,0.8,2.6,1.4,1,0.6,2.2,2.0,0.3333333333333333
2021-06-02 20:00:00,Macaristan,Çek Cumhuriyeti,0:3,2,0,3,0.4,1.4,1.8,1,1.0,3.0,0.4,0.6666666666666666
2021-06-02 20:30:00,Hollanda,Sırbistan,3:1,1,3,1,0.4,2.2,2.0,0,0.0,1.2,3.0,0.5
2021-06-02 22:00:00,Brezilya,İtalya,3:1,1,3,1,0.8,2.6,0.8,0,0.0,0.8,3.0,0.8
2021-06-03 17:00:00,Macaristan,Belarus,3:0,1,3,0,0.4,1.4,1.8,0,0.2,0.8,2.6,0.0
2021-06-03 20:00:00,Çek Cumhuriyeti,Hırvatistan,2:3,2,2,3,0.8,2.4,1.0,1,0.4,1.6,2.2,1.0
2021-06-04 18:00:00,Hırvatistan,Macaristan,3:0,1,3,0,0.4,2.2,1.8,0,0.6,2.2,2.0,0.5714285714285714
2021-06-04 20:30:00,Bulgaristan,Slovakya,3:0,1,3,0,0.6,2.0,1.4,0,0.2,0.8,2.8,1.0
2021-06-04 21:00:00,Belarus,Çek Cumhuriyeti,3:2,1,3,2,0.0,1.0,3.0,0,1.0,3.0,0.4,0.2
2021-06-04 21:00:00,Romanya,Fransa,0:3,2,0,3,0.4,1.8,2.0,1,0.2,1.2,2.4,
2021-06-05 18:00:00,Romanya,İspanya,3:2,1,3,2,0.2,1.2,2.6,0,0.2,0.8,2.8,0.0
2021-06-05 20:30:00,Ukrayna,Bulgaristan,0:3,2,0,3,0.2,0.6,2.4,1,0.4,1.6,1.8,0.0
2021-06-06 11:00:00,Çin,Belçika,2:3,2,2,3,0.4,1.6,2.2,1,0.0,0.8,3.0,1.0
2021-06-06 13:00:00,Japonya,Hollanda,0:3,2,0,3,0.8,2.4,0.8,1,0.6,1.8,1.4,0.6666666666666666
2021-06-06 14:00:00,Türkiye,Tayland,3:1,1,3,1,1.0,3.0,1.2,0,0.4,1.2,1.8,0.8
2021-06-06 16:00:00,Azerbaycan,Romanya,0:3,2,0,3,0.2,0.6,2.6,1,0.4,1.4,2.0,0.5
2021-06-06 17:00:00,Dominik Cumhuriyeti,Rusya,2:3,2,2,3,0.8,2.4,1.4,1,0.4,1.4,2.2,0.0
2021-06-06 17:00:00,Brezilya,Sırbistan,3:0,1,3,0,0.8,2.6,0.8,0,0.0,1.2,3.0,0.7
2021-06-06 19:00:00,Kanada,Polonya,2:3,2,2,3,0.2,1.8,2.6,1,0.4,2.2,2.2,0.0
2021-06-06 20:30:00,İtalya,Güney Kore,3:1,1,3,1,0.6,2.6,1.4,0,0.4,1.8,2.0,1.0
2021-06-06 22:00:00,Almanya,Amerika Birleşik Devletleri,0:3,2,0,3,0.4,1.2,1.8,1,0.8,2.8,0.8,0.0
2021-06-07 11:00:00,Rusya,Tayland,3:1,1,3,1,0.2,1.8,2.4,0,0.2,0.8,2.4,0.875
2021-06-07 13:00:00,Türkiye,Dominik Cumhuriyeti,1:3,2,1,3,1.0,3.0,1.0,1,0.6,2.2,1.8,0.8
2021-06-07 14:00:00,Kanada,Japonya,0:3,2,0,3,0.0,1.6,3.0,1,0.8,2.4,1.2,
2021-06-07 16:00:00,Çin,Sırbistan,1:3,2,1,3,0.4,2.0,2.2,1,0.0,0.8,3.0,0.5
2021-06-07 17:00:00,Güney Kore,Amerika Birleşik Devletleri,0:3,2,0,3,0.6,1.8,1.4,1,1.0,3.0,0.2,0.0
2021-06-07 19:00:00,Polonya,Hollanda,2:3,2,2,3,0.6,2.2,1.6,1,0.6,1.8,1.4,0.25
2021-06-07 20:00:00,Almanya,İtalya,0:3,2,0,3,0.2,0.6,2.4,1,0.0,0.6,3.0,0.0
2021-06-07 22:00:00,Belçika,Brezilya,0:3,2,0,3,0.8,2.8,2.0,1,0.8,2.6,1.0,0.0
2021-06-08 11:00:00,Tayland,Dominik Cumhuriyeti,0:3,2,0,3,0.4,1.4,2.0,1,0.6,2.2,1.8,0.2
2021-06-08 13:00:00,Türkiye,Rusya,3:2,1,3,2,0.8,2.6,1.2,0,0.6,1.8,2.0,0.42857142857142855
2021-06-08 14:00:00,Kanada,Hollanda,0:3,2,0,3,0.0,1.2,3.0,1,0.8,2.4,1.2,0.0
2021-06-08 16:00:00,Japonya,Polonya,3:2,1,3,2,0.6,1.8,1.4,0,0.6,2.4,2.0,0.0
2021-06-08 17:00:00,Çin,Brezilya,3:2,1,3,2,0.2,1.6,2.8,0,0.8,2.6,1.0,0.4
2021-06-08 19:00:00,Almanya,Güney Kore,3:0,1,3,0,0.2,0.6,2.4,0,0.2,1.4,2.6,0.25
2021-06-08 20:30:00,Belçika,Sırbistan,3:2,1,3,2,0.6,2.2,2.4,0,0.2,1.4,2.6,0.14285714285714285
2021-06-08 22:00:00,İtalya,Amerika Birleşik Devletleri,1:3,2,1,3,0.6,2.6,1.6,1,1.0,3.0,0.2,0.45454545454545453
